SA2_CODE_2021,Buddhism_P,Christianity_Tot_P,Other_Religions_Tot_P,Hinduism_P,Islam_P,Judaism_P,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_P,Total_P_Ex,Buddhism_Percent,Christian_Percent,Other_Religions_Percent,Hinduism_Percent,Islam_Percent,Judaism_P,No_Religion_Percent,,,Tot_P
509011227,22,1970,22,10,7,0,2814,358,4853,0.453327838,40.59344735,0.453327838,0.206058108,0.144240676,0.144240676,57.9847517,,,5211
509011228,94,1642,41,10,12,15,3743,754,5556,1.691864651,29.55363571,0.737940965,0.179985601,0.215982721,0.215982721,67.36861051,,,6310
509011229,7,1099,3,5,3,0,1413,337,2525,0.277227723,43.52475248,0.118811881,0.198019802,0.118811881,0.118811881,55.96039604,,,2862
509011230,73,1907,10,13,342,0,1614,544,3968,1.839717742,48.05947581,0.252016129,0.327620968,8.618951613,8.618951613,40.67540323,,,4512
509011231,15,1875,25,3,4,0,1665,466,3587,0.418176749,52.27209367,0.696961249,0.08363535,0.1115138,0.1115138,46.41761918,,,4053
509011232,35,1182,17,0,0,0,1873,571,3108,1.126126126,38.03088803,0.546975547,0,0,0,60.26383526,,,3679
509011233,41,4631,64,31,18,5,5750,795,10538,0.389068134,43.94572025,0.607325868,0.294173467,0.1708104,0.1708104,54.56443348,,,11333
509011234,22,1908,27,11,108,0,2573,736,4652,0.472914875,41.01461737,0.580395529,0.236457438,2.321582115,2.321582115,55.30954428,,,5388
509011235,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,0
509021236,27,2424,12,19,16,4,2794,631,5299,0.5095301,45.74448009,0.226457822,0.358558219,0.301943763,0.301943763,52.72692961,,,5930
509021237,18,1665,17,15,0,0,1482,588,3201,0.562324274,52.01499531,0.531084036,0.468603561,0,0,46.29803187,,,3789
509021238,13,1738,20,6,5,0,1603,420,3381,0.384501627,51.40490979,0.591540964,0.177462289,0.147885241,0.147885241,47.41200828,,,3801
509021239,83,3662,31,22,23,0,4127,976,7953,1.043631334,46.04551741,0.389790016,0.276625173,0.289199044,0.289199044,51.89236766,,,8929
509021240,17,2095,18,12,16,0,2012,721,4172,0.407478428,50.21572387,0.431447747,0.287631831,0.383509108,0.383509108,48.22627037,,,4893
509021241,10,2030,17,0,0,6,1754,658,3813,0.262260687,53.23891949,0.445843168,0,0,0,46.00052452,,,4471
509021242,12,1350,9,0,0,0,1149,480,2525,0.475247525,53.46534653,0.356435644,0,0,0,45.5049505,,,3005
509021243,58,4775,56,37,61,3,4787,1581,9777,0.593229007,48.8391122,0.572772834,0.378439194,0.623913266,0.623913266,48.96184924,,,11358
509021244,41,1702,36,0,10,0,2172,636,3965,1.034047919,42.92559899,0.907944515,0,0.25220681,0.25220681,54.77931904,,,4601
509021245,19,2269,26,9,8,3,2210,608,4550,0.417582418,49.86813187,0.571428571,0.197802198,0.175824176,0.175824176,48.57142857,,,5158
509031246,10,1568,10,15,5,0,1525,373,3131,0.319386777,50.07984669,0.319386777,0.479080166,0.159693389,0.159693389,48.70648355,,,3504
509031247,4,1781,7,6,9,0,1867,568,3681,0.108666123,48.38359142,0.190165716,0.162999185,0.244498778,0.244498778,50.71991307,,,4249
509031248,23,866,14,0,5,0,1197,270,2106,1.092117759,41.12060779,0.664767331,0,0.237416904,0.237416904,56.83760684,,,2376
509031249,25,2051,26,23,18,3,1706,519,3851,0.649182031,53.25889379,0.675149312,0.597247468,0.467411062,0.467411062,44.30018177,,,4370
509031250,21,2028,14,0,3,0,2170,623,4236,0.495750708,47.87535411,0.330500472,0,0.07082153,0.07082153,51.22757318,,,4859
510011262,178,4848,79,58,83,3,6957,2458,12202,1.45877725,39.73119161,0.647434847,0.475331913,0.680216358,0.680216358,57.0152434,,,14660
510011263,27,2569,103,14,28,0,1965,2327,4718,0.572276388,54.45103858,2.183128444,0.296735905,0.59347181,0.59347181,41.64900382,,,7045
510011264,11,2187,106,7,9,0,664,620,2983,0.368756286,73.31545424,3.553469661,0.234663091,0.301709688,0.301709688,22.25947033,,,3603
510011265,62,2664,124,32,22,5,3088,1483,5994,1.034367701,44.44444444,2.068735402,0.533867201,0.3670337,0.3670337,51.51818485,,,7477
510011266,6,1276,8,0,4,0,689,319,1991,0.301356102,64.08839779,0.401808137,0,0.200904068,0.200904068,34.60572577,,,2310
510021267,39,1595,209,46,61,4,1899,2055,3855,1.011673152,41.37483787,5.42153048,1.193255512,1.582360571,1.582360571,49.26070039,,,5910
510021268,79,1390,22,30,38,0,2078,608,3631,2.175709171,38.28146516,0.605893693,0.826218673,1.046543652,1.046543652,57.22941338,,,4239
510021269,59,1447,33,37,51,4,1996,630,3623,1.628484681,39.93927684,0.910847364,1.021253105,1.407673199,1.407673199,55.09246481,,,4253
510021270,157,3596,48,171,429,5,4732,1906,9140,1.717724289,39.34354486,0.525164114,1.870897155,4.693654267,4.693654267,51.77242888,,,11046
510031271,99,2088,106,31,56,3,3447,1557,5834,1.69694892,35.79019541,1.816935207,0.531367844,0.959890298,0.959890298,59.08467604,,,7391
510031272,301,5169,93,294,216,16,8137,2798,14215,2.117481534,36.36299683,0.65423848,2.068237777,1.519521632,1.519521632,57.24234963,,,17013
510031273,38,1253,72,25,10,4,2320,1467,3720,1.021505376,33.6827957,1.935483871,0.672043011,0.268817204,0.268817204,62.3655914,,,5187
511011274,87,4456,33,15,18,0,5942,1459,10544,0.825113809,42.26100152,0.312974203,0.142261002,0.170713202,0.170713202,56.35432473,,,12003
511011275,11,1483,20,0,11,3,1963,467,3499,0.314375536,42.38353815,0.571591883,0,0.314375536,0.314375536,56.10174336,,,3966
511021276,106,1994,31,26,37,4,1740,936,3943,2.688308395,50.5706315,0.786203398,0.659396399,0.938371798,0.938371798,44.12883591,,,4879
511021277,54,1345,15,11,9,4,2626,606,4053,1.33234641,33.18529484,0.370096225,0.271403898,0.222057735,0.222057735,64.79151246,,,4659
511031278,70,2281,31,19,35,0,3245,1470,5680,1.232394366,40.1584507,0.545774648,0.334507042,0.616197183,0.616197183,57.13028169,,,7150
511031279,154,5512,118,267,146,6,5576,1435,11778,1.3075225,46.799117,1.001867889,2.26693836,1.239599253,1.239599253,47.34250297,,,13213
511031280,88,3489,26,86,98,0,4165,759,7952,1.106639839,43.87575453,0.326961771,1.081488934,1.232394366,1.232394366,52.37676056,,,8711
511031281,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,0
511031282,46,1353,17,11,15,0,1866,1081,3308,1.390568319,40.90084643,0.513905683,0.332527207,0.453446191,0.453446191,56.40870617,,,4389
511031283,27,1362,182,13,32,3,1681,1495,3309,0.815956482,41.16047144,5.500151103,0.392867936,0.967059535,0.967059535,50.80084618,,,4804
511031284,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,0
511041285,131,5348,67,64,207,0,4720,1357,10531,1.243946444,50.78340139,0.636216883,0.60772956,1.965625297,1.965625297,44.82005508,,,11888
511041286,72,3293,27,6,85,0,3173,1178,6646,1.083358411,49.54860066,0.406259404,0.090279868,1.278964791,1.278964791,47.74300331,,,7824
511041287,42,3635,26,17,67,3,3915,836,7710,0.544747082,47.14656291,0.337224384,0.220492866,0.869001297,0.869001297,50.77821012,,,8546
511041288,100,4937,34,84,210,7,4210,745,9588,1.04297038,51.49144764,0.354609929,0.876095119,2.190237797,2.190237797,43.90905298,,,10333
511041289,27,1525,8,4,9,0,1628,481,3199,0.844013754,47.67114723,0.250078149,0.125039075,0.281337918,0.281337918,50.89090341,,,3680
511041290,20,901,22,5,5,0,1063,1131,2022,0.989119683,44.55984174,1.088031652,0.247279921,0.247279921,0.247279921,52.57171118,,,3153
511041291,16,1516,12,10,14,0,1556,763,3113,0.513973659,48.69900418,0.385480244,0.321233537,0.449726951,0.449726951,49.98393832,,,3876
511041292,47,2502,25,5,6,0,2135,965,4714,0.997030123,53.075944,0.530335172,0.106067034,0.127280441,0.127280441,45.29062367,,,5679
597979799,11,124,0,4,11,0,144,227,287,3.832752613,43.20557491,0,1.393728223,3.832752613,3.832752613,50.17421603,,,514
599999499,48,1550,40,23,57,14,2652,3674,4381,1.095640265,35.38005022,0.913033554,0.524994294,1.301072814,1.301072814,60.53412463,,,8055
601011001,26,2573,55,11,86,3,4510,881,7269,0.357683313,35.39689091,0.756637777,0.151327555,1.183106342,1.183106342,62.0442977,,,8150
601011002,24,2791,24,5,11,0,3317,279,6170,0.38897893,45.2350081,0.38897893,0.081037277,0.17828201,0.17828201,53.76012966,,,6449
601011003,37,2417,28,26,19,0,2230,237,4752,0.778619529,50.86279461,0.589225589,0.547138047,0.39983165,0.39983165,46.92760943,,,4989
601021004,96,2695,32,191,70,3,3090,346,6176,1.554404145,43.63665803,0.518134715,3.09261658,1.133419689,1.133419689,50.03238342,,,6522
601021005,36,3788,32,12,47,0,4335,326,8247,0.436522372,45.93185401,0.388019886,0.145507457,0.569904208,0.569904208,52.56456893,,,8573
601021006,25,1455,20,47,26,4,1734,153,3299,0.757805396,44.10427402,0.606244316,1.424674144,0.788117611,0.788117611,52.56138224,,,3452
601021007,108,5288,112,170,70,11,5412,464,11163,0.96748186,47.37077846,1.003314521,1.522888113,0.627071576,0.627071576,48.48159097,,,11627
601021008,99,3258,67,231,64,10,3704,407,7423,1.333692577,43.89061027,0.902600027,3.111949347,0.8621851,0.8621851,49.89896268,,,7830
601021009,67,1833,106,196,39,0,2474,457,4711,1.422203354,38.90893653,2.250053067,4.160475483,0.827849713,0.827849713,52.51538951,,,5168
601021010,18,1018,17,12,19,0,1610,806,2695,0.667903525,37.77365492,0.630797774,0.445269017,0.705009276,0.705009276,59.74025974,,,3501
601021011,83,2620,86,183,87,4,4230,580,7294,1.137921579,35.91993419,1.179051275,2.508911434,1.192761174,1.192761174,57.99287085,,,7874
601021012,33,1548,4,4,0,0,2744,274,4342,0.760018425,35.65177338,0.092123445,0.092123445,0,0,63.19668356,,,4616
601031013,35,2095,60,60,15,0,1859,168,4129,0.847662872,50.73867765,1.453136353,1.453136353,0.363284088,0.363284088,45.02300799,,,4297
601031014,93,2235,74,124,51,0,2767,399,5349,1.738642737,41.78351094,1.383436156,2.318190316,0.953449243,0.953449243,51.7292952,,,5748
601031015,96,3373,135,206,142,3,3927,512,7885,1.217501585,42.77742549,1.712111604,2.612555485,1.800887762,1.800887762,49.80342422,,,8397
601031016,87,1469,108,303,151,0,2220,369,4340,2.004608295,33.84792627,2.488479263,6.98156682,3.479262673,3.479262673,51.15207373,,,4709
601031017,227,4528,255,1263,436,4,4747,826,11461,1.980629962,39.50789634,2.224936742,11.0199808,3.804205567,3.804205567,41.41872437,,,12287
601031018,76,2143,99,253,122,0,2131,318,4824,1.575456053,44.42371476,2.052238806,5.244610282,2.529021559,2.529021559,44.17495854,,,5142
601031019,107,1917,119,480,202,0,2605,302,5435,1.968721251,35.27138914,2.18951242,8.831646734,3.716651334,3.716651334,47.9300828,,,5737
601031020,36,3058,23,9,26,0,3567,574,6719,0.535794017,45.51272511,0.342312844,0.133948504,0.386962346,0.386962346,53.08825718,,,7293
601031021,102,1540,111,432,126,0,1842,243,4155,2.454873646,37.06377858,2.671480144,10.39711191,3.032490975,3.032490975,44.33212996,,,4398
601041022,186,5320,87,277,154,8,6817,621,12852,1.447245565,41.39433551,0.676937442,2.155306567,1.198257081,1.198257081,53.04232804,,,13473
601041023,108,4611,53,109,64,16,5598,498,10553,1.023405667,43.69373638,0.502226855,1.032881645,0.606462617,0.606462617,53.04652705,,,11051
601041024,48,3141,31,17,15,11,4743,473,8009,0.599325759,39.21837932,0.387064552,0.212261206,0.1872893,0.1872893,59.22087651,,,8482
601041025,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,0
601041026,53,1032,19,19,17,0,2334,160,3477,1.52430256,29.68075928,0.546448087,0.546448087,0.488927236,0.488927236,67.12683348,,,3637
601051027,294,2342,70,359,180,14,4955,816,8209,3.58143501,28.52966257,0.852722622,4.373248873,2.192715312,2.192715312,60.36057985,,,9025
601051028,114,3124,108,317,171,15,4788,389,8644,1.318833873,36.14067561,1.249421564,3.667283665,1.97825081,1.97825081,55.39102267,,,9033
601051029,105,1529,45,88,94,13,2908,283,4770,2.201257862,32.05450734,0.943396226,1.844863732,1.970649895,1.970649895,60.96436059,,,5053
601051030,127,2138,145,405,144,17,3216,418,6188,2.052359405,34.55074337,2.34324499,6.544925663,2.32708468,2.32708468,51.97155785,,,6606
601051031,303,4323,98,378,291,33,6212,692,11634,2.604435276,37.15832904,0.842358604,3.249097473,2.501289324,2.501289324,53.3952209,,,12326
601051032,139,1576,36,117,58,6,4299,492,6235,2.229350441,25.27666399,0.577385726,1.876503609,0.930232558,0.930232558,68.94947875,,,6727
601051033,93,1601,64,134,65,5,4137,292,6105,1.523341523,26.22440622,1.048321048,2.194922195,1.064701065,1.064701065,67.76412776,,,6397
601061034,39,2944,35,21,4,4,4660,811,7710,0.505836576,38.18417639,0.453955901,0.272373541,0.051880674,0.051880674,60.44098573,,,8521
601061035,52,4307,73,61,71,3,4778,655,9338,0.556864425,46.12336689,0.781751981,0.653244806,0.760334119,0.760334119,51.16727351,,,9993
602011036,81,1020,58,115,71,0,1703,455,3043,2.661846862,33.51955307,1.906013802,3.779165297,2.333223792,2.333223792,55.96450871,,,3498
602011037,45,1879,55,105,97,8,2505,241,4700,0.957446809,39.9787234,1.170212766,2.234042553,2.063829787,2.063829787,53.29787234,,,4941
602011038,100,1971,68,171,131,8,2599,378,5043,1.982946659,39.08387864,1.348403728,3.390838786,2.597660123,2.597660123,51.53678366,,,5421
602011039,17,2103,15,56,10,0,2284,275,4494,0.378282154,46.79572764,0.333778371,1.246105919,0.222518914,0.222518914,50.82331998,,,4769
602011040,141,1354,120,257,124,0,1756,296,3752,3.757995736,36.08742004,3.198294243,6.849680171,3.304904051,3.304904051,46.80170576,,,4048
602011041,260,3396,241,447,151,6,4335,800,8828,2.945174445,38.46850929,2.729950159,5.063434527,1.710466697,1.710466697,49.10512007,,,9628
602011042,59,2185,44,103,95,4,2630,324,5125,1.151219512,42.63414634,0.858536585,2.009756098,1.853658537,1.853658537,51.31707317,,,5449
602011043,18,1967,27,66,25,10,1702,205,3826,0.470465238,51.41139571,0.705697857,1.725039205,0.653423941,0.653423941,44.48510193,,,4031
602011044,36,3441,21,60,36,0,2890,287,6490,0.554699538,53.02003082,0.32357473,0.92449923,0.554699538,0.554699538,44.53004622,,,6777
602011045,19,1207,28,31,13,0,2166,344,3460,0.549132948,34.88439306,0.809248555,0.895953757,0.375722543,0.375722543,62.60115607,,,3804
602011046,79,3195,71,159,44,5,3394,326,6949,1.136854224,45.97783854,1.021729745,2.288099007,0.633184631,0.633184631,48.84155994,,,7275
602011047,68,1628,45,182,163,11,2489,262,4584,1.483420593,35.51483421,0.981675393,3.970331588,3.555846422,3.555846422,54.29755672,,,4846
602011048,32,2155,31,56,28,0,2369,281,4677,0.684199273,46.07654479,0.662818046,1.197348728,0.598674364,0.598674364,50.65212743,,,4958
602011049,33,1745,32,64,48,0,2701,201,4625,0.713513514,37.72972973,0.691891892,1.383783784,1.037837838,1.037837838,58.4,,,4826
602011050,19,1521,14,26,19,0,2069,268,3664,0.518558952,41.51200873,0.38209607,0.709606987,0.518558952,0.518558952,56.46834061,,,3932
602011051,33,1539,14,69,71,5,2290,188,4027,0.819468587,38.21703501,0.34765334,1.713434318,1.763099081,1.763099081,56.86615346,,,4215
602011052,35,2183,19,62,51,0,2366,206,4715,0.742311771,46.2990456,0.402969247,1.31495228,1.081654295,1.081654295,50.18027572,,,4921
602021053,28,1557,27,9,0,4,2062,359,3686,0.759631036,42.24091156,0.732501356,0.244167119,0,0,55.94139989,,,4045
602021054,46,2754,25,21,23,9,2721,520,5594,0.822309617,49.23131927,0.446907401,0.375402217,0.411154809,0.411154809,48.6414015,,,6114
602021055,34,2465,26,17,17,5,3036,529,5607,0.606384876,43.96290351,0.463706082,0.303192438,0.303192438,0.303192438,54.14660246,,,6136
602021056,6,1527,4,0,7,3,1860,201,3404,0.17626322,44.85898942,0.117508813,0,0.205640423,0.205640423,54.64159812,,,3605
602021057,20,1906,29,10,0,0,2039,354,3997,0.500375281,47.68576432,0.725544158,0.250187641,0,0,51.01325994,,,4351
602031058,34,1601,16,9,0,3,2299,396,3958,0.859019707,40.44972208,0.404244568,0.227387569,0,0,58.08489136,,,4354
602031059,29,2823,26,34,12,0,3617,570,6548,0.442883323,43.11240073,0.397067807,0.519242517,0.183262065,0.183262065,55.23824068,,,7118
602031060,14,1953,17,8,8,0,2088,334,4094,0.34196385,47.70395701,0.415241817,0.195407914,0.195407914,0.195407914,51.00146556,,,4428
602031061,7,1583,21,10,3,0,1694,377,3323,0.210653024,47.6376768,0.631959073,0.300932892,0.090279868,0.090279868,50.9780319,,,3700
602031062,22,2513,14,10,11,0,2615,298,5184,0.424382716,48.47608025,0.270061728,0.192901235,0.212191358,0.212191358,50.44367284,,,5482
602031064,70,2626,41,39,8,3,3349,634,6122,1.143417184,42.89447893,0.669715779,0.637046717,0.13067625,0.13067625,54.70434499,,,6756
602031099,7,336,4,0,0,0,508,61,861,0.81300813,39.02439024,0.464576074,0,0,0,59.00116144,,,922
602031100,29,2828,31,17,31,0,3236,666,6169,0.470092397,45.84211379,0.502512563,0.275571405,0.502512563,0.502512563,52.45582752,,,6835
603011065,13,1142,13,12,0,0,982,263,2164,0.600739372,52.77264325,0.600739372,0.554528651,0,0,45.37892791,,,2427
603011066,10,1334,14,3,3,10,1658,297,3027,0.330360093,44.07003634,0.46250413,0.099108028,0.099108028,0.099108028,54.77370334,,,3324
603011067,30,3058,20,4,3,5,2910,658,6017,0.498587336,50.8226691,0.332391557,0.066478311,0.049858734,0.049858734,48.36297158,,,6675
603011068,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,,,8
603021069,43,1041,16,15,16,3,2035,295,3152,1.364213198,33.02664975,0.507614213,0.475888325,0.507614213,0.507614213,64.56218274,,,3447
603021070,35,1612,28,0,4,4,2686,429,4373,0.800365882,36.86256574,0.640292705,0,0.091470386,0.091470386,61.42236451,,,4802
603021071,32,1439,28,12,12,0,2167,369,3682,0.869092884,39.08202064,0.760456274,0.325909832,0.325909832,0.325909832,58.85388376,,,4051
603021072,43,3250,61,42,12,4,5166,826,8579,0.501223919,37.88320317,0.711038583,0.489567549,0.139876442,0.139876442,60.21680849,,,9405
603031073,16,914,13,4,6,0,1321,307,2286,0.699912511,39.98250219,0.568678915,0.174978128,0.262467192,0.262467192,57.78652668,,,2593
603031074,42,2112,26,114,11,0,2233,453,4535,0.926130099,46.57111356,0.573318633,2.513781698,0.242557883,0.242557883,49.23925028,,,4988
604011075,15,1095,14,27,6,0,1835,266,3004,0.499334221,36.45139814,0.466045273,0.898801598,0.199733688,0.199733688,61.08521971,,,3270
604011076,8,1830,15,5,9,6,2876,436,4739,0.168811986,38.61574172,0.316522473,0.105507491,0.189913484,0.189913484,60.68790884,,,5175
604011077,27,1258,37,51,16,0,2072,311,3468,0.778546713,36.2745098,1.066897347,1.470588235,0.461361015,0.461361015,59.74625144,,,3779
604011078,68,2701,35,87,78,0,3365,447,6330,1.074249605,42.66982622,0.552922591,1.374407583,1.232227488,1.232227488,53.15955766,,,6777
604011079,13,2118,20,13,12,0,2857,385,5032,0.258346582,42.09062003,0.39745628,0.258346582,0.238473768,0.238473768,56.77662957,,,5417
604011080,24,1224,28,13,25,0,2022,193,3342,0.718132855,36.62477558,0.837821664,0.38898863,0.748055057,0.748055057,60.502693,,,3535
604011081,21,1598,6,6,4,0,2090,339,3728,0.563304721,42.86480687,0.160944206,0.160944206,0.107296137,0.107296137,56.06223176,,,4067
604011082,31,3081,10,32,8,0,3474,455,6633,0.467360169,46.44957033,0.150761345,0.482436303,0.120609076,0.120609076,52.37449118,,,7088
604011083,32,1828,20,15,0,0,2222,401,4114,0.777831794,44.43364123,0.486144871,0.364608653,0,0,54.01069519,,,4515
604011084,36,2594,12,31,9,3,3210,489,5899,0.610272928,43.97355484,0.203424309,0.525512799,0.152568232,0.152568232,54.41600271,,,6388
604021085,142,5622,109,218,75,8,7351,947,13534,1.049209399,41.53982562,0.805379045,1.610758091,0.554159894,0.554159894,54.31505837,,,14481
604021086,33,1952,36,24,13,5,2530,485,4590,0.718954248,42.52723312,0.784313725,0.522875817,0.283224401,0.283224401,55.11982571,,,5075
604021087,28,2088,17,46,27,3,2807,364,5021,0.557657837,41.58534157,0.338577973,0.916152161,0.537741486,0.537741486,55.90519817,,,5385
604021088,26,1497,20,34,15,0,1930,142,3519,0.738846263,42.54049446,0.568343279,0.966183575,0.42625746,0.42625746,54.84512646,,,3661
604021089,37,2775,3,5,3,6,3159,480,5992,0.617489987,46.311749,0.050066756,0.083444593,0.050066756,0.050066756,52.72029372,,,6472
604021090,26,1115,8,8,3,0,1790,163,2953,0.880460549,37.75821199,0.270910938,0.270910938,0.101591602,0.101591602,60.61632238,,,3116
604021091,38,2345,23,54,9,4,3457,690,5929,0.640917524,39.55135773,0.387923765,0.910777534,0.151796256,0.151796256,58.30662844,,,6619
604021092,10,1507,15,9,3,0,1694,232,3246,0.308071473,46.42637092,0.462107209,0.277264325,0.092421442,0.092421442,52.18730746,,,3478
604031093,17,573,4,6,9,0,815,185,1432,1.187150838,40.01396648,0.279329609,0.418994413,0.62849162,0.62849162,56.91340782,,,1617
604031094,16,1599,18,7,73,0,1996,472,3716,0.430570506,43.03013994,0.484391819,0.188374596,1.964477933,1.964477933,53.71367061,,,4188
604031095,14,1717,18,22,75,3,1679,408,3526,0.397050482,48.69540556,0.510493477,0.623936472,2.127056154,2.127056154,47.61769711,,,3934
604031096,33,1295,29,10,4,0,2101,373,3470,0.951008646,37.31988473,0.83573487,0.288184438,0.115273775,0.115273775,60.54755043,,,3843
604031097,37,1696,51,25,15,0,1931,503,3764,0.982996812,45.05844846,1.354941552,0.664187035,0.398512221,0.398512221,51.30180659,,,4267
604031098,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,0
697979799,0,4,0,0,0,0,6,3,16,0,25,0,0,0,0,37.5,,,19
699999499,12,300,10,5,0,0,685,356,1021,1.175318315,29.38295788,0.979431929,0.489715965,0,0,67.09108717,,,1377
701011001,0,3,0,0,0,0,3,6,17,0,17.64705882,0,0,0,0,17.64705882,,,23
701011002,332,1953,94,718,165,9,2917,966,6183,5.369561701,31.58660844,1.52029759,11.61248585,2.668607472,2.668607472,47.17774543,,,7149
701011003,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,0
701011004,102,1197,48,113,48,9,1746,335,3267,3.122130395,36.63911846,1.469237833,3.458830732,1.469237833,1.469237833,53.44352617,,,3602
701011005,128,1321,43,401,54,4,1528,458,3485,3.672883788,37.90530846,1.233859397,11.50645624,1.549497848,1.549497848,43.84505022,,,3943
701011006,62,860,23,50,42,0,1285,247,2316,2.677029361,37.13298791,0.993091537,2.158894646,1.813471503,1.813471503,55.4835924,,,2563
701011007,72,1008,53,115,94,3,1256,208,2611,2.757564152,38.60589812,2.029873612,4.404442742,3.600153198,3.600153198,48.10417465,,,2819
701011008,189,1363,45,279,81,7,1709,427,3674,5.144256941,37.09853021,1.224823081,7.593903103,2.204681546,2.204681546,46.51605879,,,4101
701011009,100,1187,26,95,63,0,1149,233,2625,3.80952381,45.21904762,0.99047619,3.619047619,2.4,2.4,43.77142857,,,2858
701021010,99,712,23,130,78,0,837,212,1866,5.305466238,38.15648446,1.232583065,6.966773848,4.180064309,4.180064309,44.85530547,,,2078
701021011,99,914,15,42,46,0,1022,238,2147,4.611085235,42.57102934,0.698649278,1.956217979,2.142524453,2.142524453,47.60130415,,,2385
701021012,38,788,53,20,43,0,533,242,1470,2.585034014,53.60544218,3.605442177,1.360544218,2.925170068,2.925170068,36.2585034,,,1712
701021013,172,1341,84,196,151,0,1230,259,3171,5.424156418,42.28949858,2.649006623,6.181015453,4.761904762,4.761904762,38.78902554,,,3430
701021014,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,0
701021015,0,3,0,0,0,0,0,0,3,0,100,0,0,0,0,0,,,3
701021016,99,949,97,333,133,4,967,312,2580,3.837209302,36.78294574,3.759689922,12.90697674,5.15503876,5.15503876,37.48062016,,,2892
701021017,0,8,0,0,0,0,7,0,21,0,38.0952381,0,0,0,0,33.33333333,,,21
701021018,50,664,6,15,37,0,928,131,1710,2.923976608,38.83040936,0.350877193,0.877192982,2.16374269,2.16374269,54.26900585,,,1841
701021019,202,2282,27,68,129,5,1599,490,4313,4.683514955,52.90980756,0.626014375,1.576628797,2.99095757,2.99095757,37.07396244,,,4803
701021020,172,1949,41,142,128,0,1767,394,4203,4.092315013,46.37163931,0.975493695,3.378539139,3.045443731,3.045443731,42.041399,,,4597
701021021,264,2611,78,350,218,0,2110,386,5620,4.697508897,46.45907473,1.387900356,6.227758007,3.879003559,3.879003559,37.54448399,,,6006
701021022,125,1969,32,31,88,0,1616,483,3858,3.240020736,51.03680664,0.829445308,0.803525143,2.280974598,2.280974598,41.88698808,,,4341
701021023,97,901,71,241,140,0,851,265,2311,4.197317179,38.98745132,3.07226309,10.42838598,6.057983557,6.057983557,36.82388576,,,2576
701021024,74,887,15,50,29,0,773,160,1840,4.02173913,48.20652174,0.815217391,2.717391304,1.576086957,1.576086957,42.01086957,,,2000
701021025,127,1270,98,337,149,8,1579,317,3567,3.560414914,35.60414914,2.747406784,9.447715167,4.177179703,4.177179703,44.26689094,,,3884
701021026,75,890,103,276,128,7,1582,200,3061,2.45017968,29.07546553,3.364913427,9.016661222,4.181639987,4.181639987,51.68245671,,,3261
701021027,71,1131,13,55,42,0,895,294,2217,3.202525936,51.01488498,0.586377988,2.48082995,1.894451962,1.894451962,40.36986919,,,2511
701021028,98,867,28,155,82,0,616,176,1847,5.305901462,46.94098538,1.515971846,8.391987006,4.439631835,4.439631835,33.35138062,,,2023
701021029,74,749,14,45,71,0,711,170,1666,4.441776711,44.95798319,0.840336134,2.701080432,4.261704682,4.261704682,42.67707083,,,1836
701021030,88,1043,29,33,26,4,993,290,2220,3.963963964,46.98198198,1.306306306,1.486486486,1.171171171,1.171171171,44.72972973,,,2510
701031031,54,1478,22,24,19,3,1982,1514,3586,1.505856107,41.21583938,0.613496933,0.669269381,0.52983826,0.52983826,55.27049637,,,5100
701031032,159,3033,16,3,20,0,4357,794,7593,2.094033979,39.94468589,0.2107204,0.039510075,0.2634005,0.2634005,57.38179903,,,8387
701031033,0,7,5,0,0,0,7,0,15,0,46.66666667,33.33333333,0,0,0,46.66666667,,,15
701031034,42,1081,12,25,31,0,1628,367,2830,1.48409894,38.19787986,0.424028269,0.883392226,1.09540636,1.09540636,57.52650177,,,3197
701031035,115,1263,19,4,19,5,2037,829,3460,3.323699422,36.50289017,0.549132948,0.115606936,0.549132948,0.549132948,58.87283237,,,4289
701041036,58,1152,27,68,54,0,1438,297,2794,2.075876879,41.23120974,0.966356478,2.433786686,1.932712956,1.932712956,51.46743021,,,3091
701041037,76,943,44,101,29,0,1234,322,2425,3.134020619,38.88659794,1.81443299,4.164948454,1.195876289,1.195876289,50.88659794,,,2747
